assumes	2.0538226995061466		337	114		117	57
dda	7.149747119504682		43	2		4	3
crops	5.301750212949732		0	0		193	18
moest	9.471675214392045		0	0		24	1
kageyama	7.886712713670889		7	2		1	1
dirty	4.262221848763095		45	14		49	23
tank	4.223747700948459		6	2		244	36
civilians	5.471675214392045		0	0		79	16
nominalizations	4.384212373141705		95	33		1	1
reasonably	2.6387852002273027		36	26		364	88
minkowski	7.149747119504682		0	0		131	5
s2	4.384212373141705		74	13		295	21
ho	3.114123209773961		304	35		129	47
saints	5.771235496250952		0	0		185	13
bna	7.886712713670889		2	1		62	2
doe	4.716787712228577		7	6		204	21
sx	5.471675214392045		23	7		160	9
thiel	7.471675214392045		1	1		38	3
arbitration	4.886712713670889		0	0		192	24
does	0.1978796151777798		5009	310		4096	309
pulses	5.886712713670888		0	0		64	12
potential	1.0966357830451197		555	144		1400	188
predict	1.9018196060610966		382	126		110	64
wr	4.716787712228577		11	6		184	21
climatic	5.471675214392045		2	1		103	15
corruption	4.564784618783526		0	0		167	30
measurement	3.0966357830451194		14	7		354	76
p2d	5.886712713670888		0	0		125	12
threshold	3.4272810950335915		17	9		209	57
infection	5.384212373141706		0	0		274	17
assimilation	4.716787712228577		85	19		123	8
xhp	8.471675214392045		20	2		0	0
jiyoungs	9.471675214392045		19	1		0	0
unfair	4.079357791613284		4	4		99	38
connections	2.948113258335032		58	22		267	70
partners	3.494395290892128		4	4		242	59
topicalized	4.564784618783526		76	30		0	0
ex	1.7643160823111619		337	83		732	126
random	2.651496251976857		52	34		440	79
horizontal	3.471675214392045		12	9		237	55
plasmodium	8.471675214392045		0	0		77	2
substituted	3.204888673697143		49	28		194	49
auditors	5.301750212949732		0	0		128	18
auto	3.3842123731417053		37	16		246	52
lethal	5.223747700948459		47	6		76	13
l	0.494395290892128		2559	235		5555	269
igrae	9.471675214392045		25	1		0	0
futbol	9.471675214392045		25	1		0	0
symbols	3.079357791613284		58	30		418	54
aia	6.66432029233444		0	0		95	7
isda	8.471675214392045		4	1		4	1
gruyter	2.703490889615118		190	99		19	10
18a	3.7712354962509527		99	48		6	4
hierarchies	3.7712354962509527		203	42		13	10
politics	3.7437547598288456		8	5		134	48
solar	4.471675214392044		3	3		139	29
melodic	6.66432029233444		53	5		10	2
accounted	2.079357791613284		308	121		94	47
what	0.2744585212819923		5525	308		6246	279
steel	3.9798221180623696		3	1		329	44
eq	4.771235496250952		0	0		151	26
1950	4.223747700948459		6	4		129	34
gutmann	6.66432029233444		13	5		12	2
unions	4.262221848763095		1	1		235	36
spell	3.638785200227303		110	40		53	17
plastics	5.66432029233444		0	0		57	14
deuteronomy	8.471675214392045		0	0		27	2
exemption	4.079357791613284		5	5		189	37
rear	4.66432029233444		1	1		215	27
09	3.690315500867385		18	9		303	46
bis	4.886712713670889		11	6		453	18
magazine	3.690315500867385		8	5		138	50
ipcc	7.886712713670889		0	0		53	3
stores	3.4272810950335915		6	4		223	62
defined	0.963880574193348		676	152		1623	212
pilar	6.0122435957547475		149	10		1	1
qualities	3.856965370276836		31	15		131	34
conflict	2.122947060160967		140	46		538	117
sense	0.971829327308839		1233	201		926	161
bw	5.771235496250952		2	2		140	11
redef	8.471675214392045		0	0		40	2
dp1	6.471675214392045		59	8		0	0
hopper	4.82781902461732		74	22		4	3
coordinator	3.7712354962509527		6	5		117	47
biomedical	5.384212373141706		0	0		114	17
solid	2.5890321650302033		69	22		383	96
grammaticalisation	5.886712713670888		35	10		10	2
empirical	1.917086362714407		561	137		274	51
between	0.13628485969811954		7092	321		5813	325
elided	5.771235496250952		58	13		0	0
shocks	6.149747119504682		2	1		133	9
miki	7.471675214392045		44	3		1	1
plot	4.301750212949732		6	5		101	31
httpwwwpdffactorycom	9.471675214392045		0	0		10	1
nanun	7.886712713670889		83	3		0	0
adv	3.7437547598288456		193	38		66	15
hornstein	4.079357791613284		98	41		36	1
entry	1.9481132583350316		259	66		1111	118
indikativ	9.471675214392045		0	0		21	1
prsent	5.886712713670888		11	4		334	8
poss1sg	7.149747119504682		168	5		0	0
differs	1.886712713670888		274	134		95	58
mcdonald	5.564784618783526		7	2		126	13
improvements	3.1497471195046827		12	8		279	72
departments	3.2818506555120273		4	4		225	69
creolization	6.66432029233444		66	6		1	1
amounts	2.1678944662149413		55	38		367	120
autre	5.564784618783526		2	1		305	14
auditor	4.716787712228577		0	0		102	27
directionality	4.66432029233444		91	26		2	2
wby	9.471675214392045		46	1		0	0
c0	5.223747700948459		78	14		26	5
aposition	4.517478904005169		96	31		0	0
analysed	3.2237477009484596		185	52		96	24
michigan	3.4055860239342723		47	28		209	39
functors	6.471675214392045		29	8		0	0
asylum	6.886712713670888		0	0		140	6
kitagawa	5.564784618783526		75	14		6	1
felonymurder	9.471675214392045		0	0		66	1
grow_appear	9.471675214392045		14	1		0	0
grow_increase	9.471675214392045		14	1		0	0
deployment	4.66432029233444		4	4		121	24
malayalam	5.886712713670888		44	12		0	0
liftable	9.471675214392045		0	0		12	1
unmi	9.471675214392045		4	1		0	0
rivers	4.3423921974470785		3	3		139	32
rd	2.932516403284013		63	26		521	67
locations	2.716787712228576		42	25		319	83
11b	3.4272810950335915		99	62		6	4
effectiveness	3.114123209773961		3	2		257	80
k3oooo	9.471675214392045		0	0		28	1
spc	6.66432029233444		14	2		38	5
bear	1.5708084064112957		532	131		369	108
gukome	9.471675214392045		3	1		0	0
seek	2.186272995529796		57	32		420	124
appointment	3.9170863627144072		3	2		208	45
configuration	1.9018196060610966		458	123		531	67
grievance	6.66432029233444		0	0		147	7
sich	4.613694219264473		170	21		704	8
luimmei	9.471675214392045		6	1		0	0
150	2.2332704750669654		71	30		537	121
tavis	6.66432029233444		30	7		0	0
unhiol	9.471675214392045		0	0		27	1
article	1.4829905276198787		740	112		2043	142
imprisonment	4.262221848763095		0	0		128	37
household	3.6136942192644725		0	0		200	58
jonas	4.613694219264473		87	22		28	7
aronoff	5.564784618783526		52	15		0	0
peak	3.3631507576138753		20	9		203	60
session	2.7712354962509522		45	22		405	82
yannig	9.471675214392045		46	1		0	0
overall	1.7437547598288452		185	72		516	140
architect	4.886712713670889		4	3		98	21
errors	2.0204641025597154		507	66		366	109
restricted	1.27200286955568		647	176		395	118
inert	4.66432029233444		77	14		33	14
tree	1.6772593480419387		564	144		509	78
abstract	1.3527341416685372		800	181		455	97
cosecha	8.471675214392045		0	0		29	2
backward	4.079357791613284		94	16		85	26
vacation	4.82781902461732		3	3		244	22
disciplines	4.186272995529796		3	3		98	36
hpsg3	8.471675214392045		13	2		0	0
luigi	3.8278190246173196		88	50		0	0
planners	5.771235496250952		0	0		33	13
ineffability	7.471675214392045		56	4		0	0
identical	1.3579330483428562		669	172		397	105
subdivision	4.223747700948459		20	8		337	30
intr	4.948113258335032		45	20		7	3
mutation	4.886712713670889		16	9		151	15
71381	9.471675214392045		0	0		67	1
idiom	4.716787712228577		68	19		31	8
binder	4.427281095033591		70	26		20	7
retina	7.471675214392045		0	0		400	4
ber	3.1318252115074197		126	34		687	47
eventualities	5.886712713670888		55	11		1	1
concentration	3.6643202923344402		7	2		330	54
wtp	9.471675214392045		0	0		113	1
1500	3.638785200227303		1	1		133	56
theorems	5.079357791613285		4	2		86	19
applicants	4.0122435957547475		4	1		200	43
classified	2.5058909297299574		113	53		546	72
premire	6.66432029233444		3	1		277	6
dominates	3.7712354962509527		123	43		11	9
2004e	9.471675214392045		0	0		7	1
syncretism	5.223747700948459		68	18		1	1
likely	1.1053530001462286		424	133		1038	197
urduhindi	8.471675214392045		74	2		0	0
ban	3.1497471195046827		185	54		113	26
immigrant	5.384212373141706		16	3		81	14
passivization	4.384212373141705		77	34		0	0
x1	4.471675214392044		56	9		228	23
quoi	5.564784618783526		52	10		36	5
force	1.1724671960047657		497	121		2826	194
lhl	9.471675214392045		34	1		0	0
plc	6.0122435957547475		1	1		53	10
managing	3.3219280948873626		2	2		189	69
agr2	6.471675214392045		38	7		6	1
thousands	3.3219280948873626		12	7		294	64
breach	3.799249872420549		1	1		329	50
unspecified	3.2622218487630943		135	62		16	12
operation	1.2380555376323426		522	113		1550	188
nino	5.564784618783526		48	12		10	3
minds	3.5174789040051695		29	13		148	49
occupy	2.55281197711745		198	86		58	35
highest	1.5409378768291582		500	115		352	129
ages	3.079357791613284		51	25		351	59
restrictives	6.66432029233444		37	5		3	2
citing	3.3631507576138753		28	22		268	47
named	2.494395290892128		29	18		382	108
er	1.8350505938483956		1037	95		1276	104
mengzi	9.471675214392045		0	0		110	1
exactly	1.44376921782216		622	158		338	103
indicators	3.856965370276836		15	9		282	40
connect	3.1318252115074197		24	21		216	60
greenhouse	5.471675214392045		1	1		102	15
acceptability	3.3842123731417053		169	56		21	12
r1	4.186272995529796		23	12		210	27
kp	4.771235496250952		69	19		20	7
variant	2.6643202923344402		282	85		76	27
fundamentals	4.613694219264473		11	10		104	19
mcdermott	6.471675214392045		0	0		50	8
cest	4.716787712228577		107	14		360	13
has3sg	8.471675214392045		54	2		0	0
zijn	6.66432029233444		12	6		38	1
included	1.1678944662149415		308	107		1133	209
nrel	7.471675214392045		1	1		67	3
bepres	6.301750212949732		36	9		0	0
initialize	5.149747119504682		0	0		62	20
fsg	6.66432029233444		22	6		3	1
int	3.4055860239342723		65	19		415	48
becher	9.471675214392045		89	1		0	0
delimiting	5.471675214392045		48	15		1	1
composite	3.9798221180623696		21	13		144	32
iatridou	5.223747700948459		64	18		8	1
kill	2.799249872420549		221	59		201	43
approaches	1.4886816396977343		491	157		310	96
supplies	3.114123209773961		22	18		283	64
sugimotos	9.471675214392045		0	0		37	1
periphrastic	4.186272995529796		134	38		1	1
mediator	5.66432029233444		2	2		114	12
ever	1.5233079828073668		231	104		1106	143
mlf	7.886712713670889		17	3		0	0
lawyer	4.186272995529796		28	10		99	29
reception	4.186272995529796		3	2		137	37
cardinal	4.716787712228577		21	14		81	13
crstn	8.471675214392045		19	2		0	0
wo	3.2818506555120273		160	40		96	33
pairs	2.2142873716993927		270	96		159	57
colour	4.223747700948459		27	7		140	31
bindings	6.301750212949732		0	0		72	9
inches	4.262221848763095		0	0		176	37
paragraphs	3.638785200227303		18	15		228	42
con	1.5291607090528045		655	111		1241	135
hpsg2	9.471675214392045		11	1		0	0
biomass	5.886712713670888		0	0		82	12
o	0.7921951148865984		2143	195		5543	215
starlite	9.471675214392045		0	0		3	1
50501	9.471675214392045		0	0		3	1
cb	4.613694219264473		95	6		70	23
gon	7.149747119504682		19	4		1	1
ent	3.1678944662149413		64	22		320	57
formulae	4.82781902461732		10	4		88	21
incs	7.886712713670889		0	0		16	3
vidjax	7.471675214392045		19	4		0	0
translational	6.0122435957547475		173	8		7	3
territory	3.6136942192644725		15	4		241	54
shibatani	4.771235496250952		78	25		4	1
acdh	8.471675214392045		90	2		0	0
ar	2.1053530001462284		341	70		899	95
markman	8.471675214392045		0	0		51	2
punishment	4.223747700948459		1	1		210	37
mirenabs	9.471675214392045		4	1		0	0
forme	5.223747700948459		11	5		487	14
08	3.5409378768291586		24	9		196	52
defector	9.471675214392045		0	0		30	1
noaa16	9.471675214392045		0	0		72	1
backgrounder	7.149747119504682		0	0		22	5
down	1.0412226627265129		474	137		2146	208
ffiec	9.471675214392045		0	0		89	1
characters	3.4272810950335915		63	22		439	44
separation	2.917086362714407		46	25		249	69
rail	5.079357791613285		0	0		96	21
comries	8.471675214392045		10	2		0	0
passenger	4.948113258335032		1	1		120	22
gandy	8.471675214392045		0	0		54	2
purely	1.9325164032840132		290	118		155	68
verdate	7.886712713670889		0	0		88	3
jkt	7.886712713670889		0	0		88	3
fmt	7.886712713670889		0	0		88	3
11may2000	7.886712713670889		0	0		88	3
sfmt	7.886712713670889		0	0		88	3
bullhead	8.471675214392045		7	1		1	1
haap	9.471675214392045		88	1		0	0
disorder	4.384212373141705		16	3		239	31
2role	8.471675214392045		22	2		0	0
differ	1.3067682877163567		597	174		270	113
layout	4.079357791613284		8	4		163	38
rightmost	4.427281095033591		54	30		10	3
1999	0.7677716409473809		1915	210		2755	207
dipole	6.886712713670888		0	0		151	6
bush	4.223747700948459		23	9		130	29
fluid	3.9798221180623696		4	4		240	41
durative	4.948113258335032		53	21		7	2
tomkins	8.471675214392045		0	0		45	2
deixis	5.149747119504682		140	19		1	1
curriculum	4.384212373141705		2	2		83	32
yea	6.0122435957547475		1	1		289	10
conjuncts	5.149747119504682		78	19		1	1
chwp	9.471675214392045		0	0		34	1
uspq	7.886712713670889		0	0		58	3
carv	9.471675214392045		0	0		63	1
decade	3.5174789040051695		7	6		162	56
professionals	4.262221848763095		0	0		145	37
credential	8.471675214392045		0	0		11	2
headless	5.471675214392045		30	16		0	0
1010	5.301750212949732		3	2		57	16
tomograph	8.471675214392045		0	0		379	2
order	0.26466089421451194		4491	296		4549	295
disambiguation	5.384212373141706		71	15		16	2
s1	4.186272995529796		65	14		342	25
ahui	9.471675214392045		51	1		0	0
allergy	6.66432029233444		0	0		38	7
adj2	9.471675214392045		62	1		0	0
can	0.08581281375058364		11898	334		11116	335
godard	6.66432029233444		41	5		2	2
businesses	3.716787712228576		0	0		141	54
expertise	3.3631507576138753		6	6		138	63
gobbo	7.886712713670889		23	3		0	0
1397	7.886712713670889		0	0		163	3
argumental	5.0122435957547475		82	20		6	2
focusmovement	7.149747119504682		60	5		0	0
ns	3.1318252115074197		69	32		319	49
marque	6.886712713670888		0	0		387	6
districts	4.66432029233444		0	0		151	28
directions	2.716787712228576		47	22		252	86
466	4.948113258335032		6	5		131	18
decided	2.2332704750669654		58	36		396	115
steps	1.7574296967259218		93	52		566	158
independently	1.7505760256848593		393	135		179	76
unbounded	4.301750212949732		76	24		22	12
false	2.149747119504682		244	60		637	100
felony	6.149747119504682		0	0		97	10
insurers	5.886712713670888		0	0		79	12
berta	8.471675214392045		33	2		0	0
520	4.045410459689946		8	7		113	36
arad	6.886712713670888		44	5		3	1
omtky3	9.471675214392045		0	0		28	1
indoeuropean	4.186272995529796		160	38		2	1
takings	7.149747119504682		0	0		58	5
henry	2.9638805741933485		85	36		314	55
tibetoburman	6.149747119504682		54	9		1	1
heidi	4.186272995529796		92	36		5	3
smokers	9.471675214392045		0	0		106	1
intervenes	3.948113258335032		84	43		4	3
timely	3.4055860239342723		0	0		211	67
survey	2.1678944662149413		128	61		391	97
scl	6.471675214392045		0	0		71	8
matters	1.917086362714407		103	59		488	129
vanyanom	8.471675214392045		5	2		0	0
foo	6.301750212949732		0	0		117	9
teatro	7.886712713670889		0	0		18	3
acute	4.0122435957547475		8	7		248	37
cgo	8.471675214392045		7	1		3	1
stops	3.2622218487630943		295	34		81	40
interesna	7.886712713670889		21	3		0	0
interconnect	6.471675214392045		0	0		115	8
hyams	5.771235496250952		52	13		0	0
intermediate	2.2428565238961635		307	88		256	62
cairnssmith	9.471675214392045		0	0		20	1
carter	4.262221848763095		11	9		119	28
deriving	2.9018196060610966		180	76		21	19
floating	3.5174789040051695		64	23		379	39
cliticization	3.948113258335032		102	45		2	1
tracts	5.301750212949732		7	7		78	11
combination	1.3067682877163567		573	161		391	126
prompt	3.948113258335032		0	0		218	46
treatment	1.4829905276198787		360	104		1510	150
explains	2.0538226995061466		270	116		105	55
achievements	4.114123209773961		58	14		51	27
conviction	3.856965370276836		4	3		195	46
salvation	5.149747119504682		2	2		139	18
existence	1.3579330483428562		551	154		477	123
complete	1.0163479940874838		408	123		1207	228
concerns	1.5116732823239636		222	102		494	147
equative	6.471675214392045		119	7		1	1
planned	2.917086362714407		15	11		331	83
bouma	6.149747119504682		44	10		0	0
unallocated	7.886712713670889		0	0		15	3
enter	1.5528119771174502		309	90		886	152
mounting	4.564784618783526		2	2		88	28
stormy	7.471675214392045		0	0		9	4
guns	5.471675214392045		1	1		117	15
1990s	4.384212373141705		3	3		191	31
billion	4.045410459689946		0	0		183	43
lingua	2.842318594312435		165	90		11	9
yuma	6.886712713670888		0	0		41	6
removed	1.9481132583350316		56	40		486	144
pidgin	6.471675214392045		143	8		0	0
1998	0.7437547598288452		2090	216		2533	208
yamadasan	9.471675214392045		11	1		0	0
relay	5.471675214392045		1	1		97	15
rebounds	8.471675214392045		0	0		53	2
onestem	8.471675214392045		16	2		0	0
lighting	4.427281095033591		3	3		136	30
permissible	3.4272810950335915		26	21		164	45
witnesses	4.079357791613284		5	3		315	39
disposal	3.204888673697143		34	9		348	68
jaklin	5.471675214392045		33	16		0	0
arteries	6.149747119504682		0	0		41	10
kichee	7.149747119504682		101	5		0	0
situation	1.0163479940874838		1080	184		920	167
btb	9.471675214392045		59	1		0	0
while	0.32192809488736235		3350	287		3194	281
selon	5.223747700948459		7	2		426	17
correlation	2.332123861993251		291	97		331	44
inflections	4.716787712228577		99	27		0	0
burzio	4.886712713670889		78	24		0	0
scopal	4.886712713670889		43	24		0	0
briefly	1.909432790170972		285	122		118	67
nu	3.44930740136359		120	35		82	30
sanskrit	5.079357791613285		87	19		7	2
nonagentive	4.82781902461732		68	25		0	0
enemy	3.856965370276836		38	11		288	38
takahashi	5.564784618783526		41	14		1	1
abeill	7.471675214392045		37	4		0	0
furthermore	1.5647846187835261		548	141		364	99
advisory	3.6136942192644725		0	0		227	58
pftprt	9.471675214392045		0	0		20	1
merck	6.471675214392045		0	0		57	8
vikner	4.613694219264473		91	28		3	1
iiifeedinf	9.471675214392045		22	1		0	0
115	2.122947060160967		87	41		407	122
emonds	4.886712713670889		86	23		2	1
points	1.058047285367872		553	153		1233	188
complementation	3.856965370276836		88	45		81	4
conley	7.471675214392045		0	0		73	4
demonstratives	4.613694219264473		121	29		0	0
stable	2.7574296967259215		54	30		225	75
bidirectional	5.771235496250952		37	6		29	7
derivative	3.8867127136708883		32	17		162	31
denote	2.5058909297299574		296	78		134	47
morphologies	6.149747119504682		35	9		2	1
synsem	6.66432029233444		44	7		0	0
lb	4.427281095033591		10	7		269	26
karsten	7.886712713670889		14	1		7	2
served	2.342392197447078		48	30		403	110
light	1.1009878075848267		658	154		1424	177
dt	4.427281095033591		17	8		192	25
dieser	6.301750212949732		15	3		335	6
expresses	2.703490889615118		241	74		74	35
asher	5.471675214392045		78	13		8	3
whitewater	7.471675214392045		0	0		25	4
philosophical	3.342392197447078		69	29		194	41
crossover	4.149747119504682		157	35		52	5
abrams	5.771235496250952		0	0		76	13
importance	1.7781882568927194		118	57		575	150
referred	1.347553902562857		262	117		878	162
presumably	2.079357791613284		295	111		97	57
laugh	4.0122435957547475		121	29		63	15
lha	9.471675214392045		5	1		0	0
itfemsinghas	9.471675214392045		5	1		0	0
kokoszka	8.471675214392045		0	0		74	2
07	3.9798221180623696		11	9		203	36
implicature	4.948113258335032		113	23		0	0
whfeature	5.771235496250952		69	13		0	0
tarooga	5.886712713670888		58	12		0	0
hiring	4.771235496250952		0	0		98	26
increases	2.2818506555120273		57	31		346	115
coast	2.932516403284013		70	44		252	49
median	5.223747700948459		2	1		146	18
men	2.0040696643090468		431	80		1607	97
payments	3.6136942192644725		1	1		230	57
says	1.917086362714407		417	81		734	107
compatible	1.7505760256848593		420	125		270	86
enacted	3.8278190246173196		0	0		184	50
obtained	1.576857451084101		247	70		922	168
black	2.4055860239342723		125	35		650	99
rhotics	7.886712713670889		28	3		0	0
chess	6.301750212949732		2	1		48	8
kairiru	9.471675214392045		22	1		0	0
nonnative	5.564784618783526		62	12		3	3
talk	1.8134637316402495		376	121		432	81
pierre	3.948113258335032		106	31		31	15
organisational	5.886712713670888		2	1		110	11
jazz	6.301750212949732		25	2		297	7
length	1.651496251976857		228	80		950	146
attracts	4.262221848763095		79	27		10	10
9x	8.471675214392045		0	0		84	2
ngizim	8.471675214392045		27	2		0	0
croissance	7.471675214392045		0	0		80	4
karak	8.471675214392045		50	1		1	1
vacuous	4.517478904005169		120	28		3	3
mwf	8.471675214392045		54	2		0	0
islands	3.186272995529796		171	41		72	37
cio	6.66432029233444		3	1		33	6
expense	2.799249872420549		12	10		244	92
jonathan	3.2237477009484596		197	51		79	25
limited	1.07079577810986		351	120		1213	218
caanj	9.471675214392045		6	1		0	0
migue4	9.471675214392045		6	1		0	0
entered	2.122947060160967		89	35		469	128
platform	3.7712354962509527		9	5		142	47
conjunction	2.1141232097739606		435	76		185	88
locally	3.012243595754747		135	46		90	42
frm	7.471675214392045		0	0		95	4
recall	1.8063392972068681		531	142		242	61
4str	9.471675214392045		0	0		189	1
uya	8.471675214392045		43	2		0	0
heycock	5.771235496250952		71	12		5	1
supplement	3.2237477009484596		23	22		228	54
db	4.471675214392044		18	5		159	27
schema	3.5890321650302033		116	43		222	16
sama	7.471675214392045		86	3		1	1
tions	2.1053530001462284		233	59		537	106
indemnification	6.471675214392045		0	0		78	8
degrees	2.6136942192644725		113	41		411	75
eatable	8.471675214392045		35	1		1	1
actor	3.9170863627144072		167	29		38	18
susehp	7.886712713670889		220	3		0	0
gustas	9.471675214392045		7	1		0	0
3epp	9.471675214392045		7	1		0	0
agrada	9.471675214392045		7	1		0	0
1person	9.471675214392045		7	1		0	0
datcase	9.471675214392045		7	1		0	0
ic	3.0966357830451194		156	29		219	54
before	0.4191071635878908		1464	226		4632	305
don	3.4055860239342723		84	20		202	47
incurred	3.7437547598288456		4	3		211	50
hereinafter	4.517478904005169		0	0		87	31
goal	1.5647846187835261		662	108		546	132
nhas	9.471675214392045		23	1		0	0
hartford	6.886712713670888		0	0		54	6
sociological	5.0122435957547475		16	8		84	14
alix	8.471675214392045		0	0		12	2
brhma	9.471675214392045		0	0		174	1
bsa1999sewcontrollcopypdf	9.471675214392045		0	0		87	1
stability	3.2818506555120273		20	9		226	64
lowenstamm	6.66432029233444		34	5		2	2
fuller	3.9798221180623696		41	28		126	17
vertu	6.66432029233444		0	0		191	7
suspension	3.8867127136708883		4	3		199	45
sir	4.045410459689946		21	8		592	35
bach	4.114123209773961		119	33		12	8
sierra	4.948113258335032		0	0		203	23
cada	6.0122435957547475		38	8		32	3
rehabilitation	4.114123209773961		2	1		161	40
preverbs	6.0122435957547475		113	11		0	0
arrest	4.186272995529796		42	9		99	30
optionally	2.7302082279908975		175	91		56	16
lidz	6.471675214392045		63	8		0	0
clay	4.384212373141705		12	8		101	26
mobile	3.638785200227303		12	7		181	50
nash	4.301750212949732		69	22		53	14
sections	1.3527341416685372		288	118		1029	160
workplace	4.149747119504682		3	1		163	39
procurement	4.471675214392044		0	0		151	32
10baset	8.471675214392045		0	0		29	2
livestock	5.301750212949732		0	0		163	18
hab	4.948113258335032		40	17		12	6
weil	4.82781902461732		152	16		165	9
mrs	4.301750212949732		24	3		643	33
screws	6.66432029233444		0	0		26	7
flv	8.471675214392045		13	2		0	0
stasis	7.471675214392045		2	1		39	3
ckt	9.471675214392045		0	0		26	1
interim	3.5174789040051695		9	7		410	55
framework	1.384212373141705		798	174		702	98
advance	2.4604479589687904		20	15		362	114
fillmore	4.886712713670889		103	21		5	3
objektsprachen	9.471675214392045		0	0		5	1
sdny	6.149747119504682		0	0		49	10
pcc	6.301750212949732		82	7		19	2
44444444444444444444444444444444444444444444444444444444444444444444	9.471675214392045		0	0		26	1
mara	5.079357791613285		92	18		7	3
prescf	9.471675214392045		9	1		0	0
completed	1.799249872420549		109	55		637	149
saw1sg	8.471675214392045		15	2		0	0
save	2.5291607090528045		44	28		391	95
era	3.301750212949732		31	10		214	62
northwest	4.114123209773961		20	12		232	29
cheng	5.564784618783526		38	11		19	4
doing	1.5233079828073668		191	82		828	165
indoaryan	6.0122435957547475		47	10		9	1
voir	5.149747119504682		9	5		360	15
friday	4.114123209773961		26	4		132	37
compressor	7.471675214392045		0	0		239	4
sexual	3.9170863627144072		5	3		176	44
bywa	9.471675214392045		4	1		0	0
nulloperator	9.471675214392045		19	1		0	0
corresponds	1.9402937538757323		339	132		129	53
aunts	5.771235496250952		34	8		43	5
rahmen	7.149747119504682		0	0		217	5
bloomquist	9.471675214392045		0	0		36	1
seram	9.471675214392045		0	0		19	1
liswati	9.471675214392045		0	0		19	1
bordt	9.471675214392045		0	0		19	1
nv	4.114123209773961		107	21		50	20
raised	1.558785878162083		507	117		437	124
dts	7.886712713670889		0	0		155	3
giorgi	4.82781902461732		55	24		24	1
taxation	5.0122435957547475		0	0		116	22
nama	6.471675214392045		79	6		4	2
motions	4.613694219264473		2	1		106	28
nespor	6.149747119504682		21	10		0	0
sagr	7.471675214392045		91	4		0	0
transistors	7.471675214392045		0	0		19	4
rules	0.963880574193348		1245	177		2371	187
flemish	5.771235496250952		79	11		6	2
pathogens	6.301750212949732		0	0		47	9
encodes	3.3631507576138753		115	59		18	10
agrifood	8.471675214392045		0	0		49	2
selfgen	5.886712713670888		37	12		0	0
asubject	7.149747119504682		58	5		0	0
outranks	4.517478904005169		72	31		0	0
baddeley	7.886712713670889		7	1		6	2
exemple	6.149747119504682		1	1		340	9
causality	5.384212373141706		16	5		63	12
tre	3.8867127136708883		110	24		880	24
ei	3.44930740136359		208	37		219	28
nrc	6.471675214392045		0	0		61	8
tneve	9.471675214392045		0	0		19	1
hcnual	9.471675214392045		0	0		19	1
quite	1.1229470601609668		804	179		789	147
clld	6.66432029233444		35	7		0	0
tv	3.114123209773961		103	41		373	41
she	1.004069664309047		2392	221		5736	133
determine	0.971829327308839		402	146		1305	216
brown	2.564784618783526		98	28		416	92
amsoil	9.471675214392045		0	0		9	1
akoho	9.471675214392045		26	1		0	0
valuetype	7.886712713670889		0	0		89	3
yedi	7.471675214392045		14	4		0	0
quasivariety	9.471675214392045		0	0		58	1
source	1.163336184252637		685	127		1844	190
lift	3.9170863627144072		18	13		171	34
programmes	4.771235496250952		3	3		261	23
subchapter	6.301750212949732		5	1		71	8
char	4.262221848763095		13	10		196	27
execute	3.7712354962509527		5	2		274	50
compressed	4.82781902461732		1	1		211	24
controlling	2.7712354962509522		42	22		251	82
pers	4.045410459689946		66	20		70	23
worry	3.9798221180623696		51	16		409	29
20022003	6.301750212949732		2	2		16	7
moi	5.0122435957547475		93	18		53	4
voiceless	4.771235496250952		105	26		0	0
eye	2.8134637316402498		82	31		493	70
branigan	5.886712713670888		80	12		0	0
dollars	3.242856523896164		22	11		297	64
antipassives	6.149747119504682		45	10		0	0
windows	3.204888673697143		29	8		286	69
kathy	5.66432029233444		0	0		43	14
forests	4.716787712228577		3	3		204	24
n2	4.3423921974470785		57	5		135	30
depot	6.149747119504682		0	0		207	10
17a	3.44930740136359		86	60		7	5
acm	4.886712713670889		3	3		67	21
dialing	6.886712713670888		0	0		84	6
coyote	6.66432029233444		21	6		1	1
avhrr	8.471675214392045		0	0		76	2
acknowledge	2.932516403284013		42	29		168	64
defence	4.045410459689946		5	5		249	38
proximate	4.716787712228577		119	12		39	15
attention	1.4382522128545943		230	99		743	163
allows	0.8170391858640771		842	230		676	173
nearnative	7.886712713670889		19	3		0	0
pvp	8.471675214392045		57	2		0	0
measure	1.9402937538757323		136	50		725	135
verse	4.564784618783526		5	5		142	25
discovery	2.9638805741933485		27	18		288	73
synchronic	3.856965370276836		147	47		2	2
1954	4.564784618783526		19	7		51	23
mar	2.842318594312435		71	30		624	69
opu	9.471675214392045		4	1		0	0
interaction	1.6261851634476694		486	140		327	90
plane	3.7437547598288456		35	12		418	41
adapter	5.886712713670888		0	0		75	12
intensional	4.948113258335032		137	21		4	2
victim	4.186272995529796		32	9		108	30
schoorlemmer	6.66432029233444		63	7		0	0
eleventh	4.771235496250952		8	6		136	20
desert	4.384212373141705		5	4		117	30
author	1.971829327308839		159	69		575	112
inside	1.7505760256848593		365	106		392	105
retinal	7.886712713670889		0	0		372	3
pixels	5.886712713670888		0	0		109	12
texture	5.564784618783526		1	1		54	14
prototypical	4.079357791613284		205	32		17	10
ideas	1.8496233949356682		170	75		592	122
13b	3.6136942192644725		81	53		7	5
frankly	5.223747700948459		40	11		9	8
a1	3.1318252115074197		93	20		387	61
